species,Ww_i_g,Wd_i_g,L_i_cm
Melanitta_deglandi,1361.69,381.273,6.8138
Melanitta_perspicillata,983.223,275.302,3.6472
Melanocharis_versteri,17.5461,4.91292,0.68257
Melanochelys_tricarinata,496.31,148.893,6.6372
Melanocorypha_calandra,60.7252,17.003,1.3896
Melanodryas_sigillata,23.3061,6.5257,0.85055
Melanogrammus_aeglefinus,16849.6,3369.93,16.9225
Melanoides_tuberculata,4.18332,0.627497,1.2326
Melanorectes_nigrescens,85.3469,23.8971,1.1937
Melanosuchus_niger,98834.3,29650.3,33.8733
Melanotaenia_boesemani,1625.07,325.015,8.61501
Melanotaenia_fluviatilis,25.233,5.0466,1.59303
Melarhaphe_neritoides,0.0483459,0.00725188,0.361281
Meleagris_gallopavo,14928.9,4180.09,6.0449
Meles_meles,14318.7,4295.61,18.981
Melichthys_niger,2547.32,509.464,9.4239
Melidectes_rufocrissalis,63.8202,17.8697,0.92269
Meliphaga_lewinii,33.5224,9.38628,1.0368
Melipotes_fumigatus,48.2516,13.5104,0.84442
Melithreptus_lunatus,13.172,3.68816,0.66787
Mellivora_capensis,8724.97,2617.49,11.4932
Melonycteris_melanops,62.8408,18.8522,1.7569
Melopsittacus_undulatus,49.4018,13.8325,1.8399
Melospiza_georgiana,13.9328,3.9012,0.89267
Melospiza_lincolnii,18.5135,5.18377,1.5814
Melospiza_melodia,35.0389,9.81089,1.6964
Melozone_aberti,46.6732,13.0685,2.1514
Melozone_crissalis,47.1648,13.2061,2.405
Melozone_fusca,44.3395,12.4151,0.96411
Melursus_ursinus,104326.0,31297.7,28.6331
Membras_martinica,18.4827,3.69654,2.50963
Mene_maculata,661.561,132.312,8.29434
Menidia_beryllina,19.1128,3.82256,1.67689
Menidia_extensa,3.31564,0.663128,1.45734
Menidia_menidia,19.9445,3.9889,1.57826
Menticirrhus_americanus,1346.09,269.218,8.79617
Menticirrhus_saxatilis,910.784,182.157,7.2611
Menticirrhus_undulatus,4678.85,935.77,15.167
Menura_novaehollandiae,655.763,183.614,3.6388
Mephitis_mephitis,3442.25,1032.67,4.5737
Mercenaria_mercenaria,146.609,13.1948,5.20878
Mergus_merganser,1655.97,463.671,6.1733
Mergus_serrator,1119.51,313.462,2.9704
Meriones_crassus,157.895,47.3685,1.5198
Meriones_hurrianae,85.7847,25.7354,2.4456
Meriones_libycus,102.837,30.8512,1.7709
Meriones_meridianus,59.9778,17.9933,1.3325
Meriones_shawi,185.444,55.6331,2.0125
Meriones_tristrami,130.14,39.0419,2.0193
Meriones_unguiculatus,69.3842,20.8153,2.5736
Merlangius_merlangus,5417.36,1083.47,14.1044
Merluccius_albidus,546.171,109.234,4.84739
Merluccius_angustimanus,401.769,80.3538,6.67079
Merluccius_australis,25471.2,5094.25,10.6932
Merluccius_bilinearis,3319.81,663.962,12.0336
Merluccius_capensis,22639.1,4527.83,16.6083
Merluccius_gayi,11813.3,2362.67,19.7269
Merluccius_hubbsi,6144.4,1228.88,9.00567
Merluccius_merluccius,17373.9,3474.78,9.13368
Merluccius_paradoxus,12462.5,2492.5,19.7578
Merluccius_peruanus,14539.8,2907.96,13.7637
Merluccius_polli,3569.82,713.965,7.43392
Merluccius_productus,8407.87,1681.57,17.2292
Merluccius_senegalensis,3961.44,792.287,9.54753
Merops_apiaster,56.8945,15.9304,1.8803
Merops_bulocki,34.6095,9.69065,1.517
Merops_leschenaulti,26.6223,7.45423,1.0073
Merops_orientalis,26.111,7.31107,1.7156
Merops_pusillus,15.2653,4.27427,1.3491
Merops_viridis,32.7606,9.17296,1.8242
Mertensiella_caucasica,4.0025,1.1207,1.3416
Mesembriomys_gouldii,824.381,247.314,2.3933
Mesitornis_variegatus,106.964,29.9499,4.3778
Mesocentrotus_franciscanus,1527.54,137.479,11.2121
Mesocricetus_auratus,90.036,27.0108,1.7865
Mesocyclops_leukarti,1.35715e-5,2.30716e-6,0.0192573
Mesogobius_batrachocephalus,377.806,75.5613,4.17238
Mesoplodon_stejnegeri,1.32732e6,398197.0,63.276
Mesopotamichthys_sharpeyi,858.376,171.675,6.97488
Metachirus_nudicaudatus,349.711,104.913,2.3552
Metallura_tyrianthina,3.58817,1.00469,0.527
Metamysidopsis_elongata,0.00424266,0.000721253,0.0607159
Metridium_senile,400.293,8.00587,3.8696
Meuschenia_scaber,731.544,146.309,2.4993
Micaelamys_namaquensis,48.6502,14.5951,1.6294
Micralestes_acutidens,11.3863,2.27727,1.91544
Micrastur_gilvicollis,229.262,64.1934,2.0036
Micrastur_ruficollis,254.901,71.3722,4.4249
Micrathene_whitneyi,46.1996,12.9359,2.3316
Microbates_cinereiventris,9.03107,2.5287,1.4489
Microcarbo_africanus,502.942,140.824,3.8321
Microcarbo_coronatus,784.875,219.765,4.0375
Microcarbo_niger,426.942,119.544,2.9491
Microcavia_australis,322.557,96.767,2.2432
Microcavia_niata,254.817,76.4452,2.4033
Microcebus_griseorufus,61.6406,18.4922,2.1779
Microcebus_murinus,82.2506,24.6752,2.181
Microcerculus_marginatus,17.1538,4.80307,0.79688
Microchirus_azevia,563.098,112.62,6.70468
Microchirus_variegatus,83.2786,16.6557,3.82473
Microcondylaea_bonellii,22.1993,1.99793,2.28192
Microdipodops_megacephalus,14.9748,4.49243,0.82672
Microdipodops_pallidus,16.9459,5.08377,0.85155
Microgadus_tomcod,660.696,132.139,7.18745
Microgale_cowani,10.2258,3.06773,0.73255
Microgale_dobsoni,49.9009,14.9703,1.9334
Microgale_drouhardi,14.2316,4.26948,0.70048
Microgale_mergulus,76.2906,22.8872,0.98904
Microgale_talazaci,48.4291,14.5287,2.8387
Microhierax_caerulescens,39.6012,11.0883,1.2552
Microhyla_ornata,1.74262,0.487934,1.1181
Micromesistius_australis,1387.99,277.598,4.93244
Micromesistius_poutassou,839.908,167.982,4.11861
Micrometrus_aurora,88.3986,17.6797,3.33097
Micromonacha_lanceolata,28.7551,8.05142,1.9282
Micromys_minutus,6.81045,2.04313,0.8188
Micropogonias_furnieri,2210.7,442.14,11.1065
Micropogonias_megalops,568.997,113.799,7.25274
Micropogonias_undulatus,2728.53,545.705,11.0076
Micropternus_brachyurus,86.4257,24.1992,2.2423
Micropteropus_pusillus,37.1958,11.1587,2.2954
Micropterus_coosae,1353.25,270.65,9.25571
Micropterus_dolomieu,5853.58,1170.72,11.1471
Micropterus_punctulatus,3906.55,781.31,9.37153
Micropterus_salmoides,13304.1,2660.83,21.1105
Micropterus_treculii,1671.49,334.298,3.58839
Microspingus_torquatus,11.1108,3.11101,1.2513
Microstomus_achne,6933.77,1386.75,12.3285
Microstomus_kitt,3617.76,723.551,12.3557
Microstomus_pacificus,3781.31,756.262,11.1832
Microtarsus_melanocephalos,26.1976,7.33532,0.84332
Microtus_abbreviatus,60.0005,18.0001,1.9292
Microtus_agrestis,46.1177,13.8353,1.3046
Microtus_arvalis,51.6604,15.4981,2.5238
Microtus_breweri,49.9669,14.9901,1.4206
Microtus_cabrerae,57.7509,17.3253,2.8832
Microtus_californicus,38.3658,11.5098,1.4693
Microtus_canicaudus,49.6531,14.8959,1.0641
Microtus_guentheri,51.5636,15.4691,1.4564
Microtus_longicaudus,49.9777,14.9933,1.018
Microtus_maximowiczii,41.791,12.5373,0.97734
Microtus_mexicanus,38.3145,11.4943,1.2552
Microtus_miurus,38.8637,11.6591,1.7085
Microtus_montanus,84.5653,25.3696,1.5089
Microtus_ochrogaster,40.2626,12.0788,1.2965
Microtus_oeconomus,39.8583,11.9575,1.3415
Microtus_oregoni,27.53,8.259,1.3118
Microtus_pennsylvanicus,49.2619,14.7786,1.68
Microtus_pinetorum,25.5825,7.67475,1.1822
Microtus_richardsoni,51.4815,15.4445,1.3992
Microtus_socialis,37.9789,11.3937,1.2242
Microtus_subterraneus,20.1316,6.03949,1.1258
Microtus_townsendii,159.848,47.9544,1.3733
Microtus_xanthognathus,159.976,47.9927,1.5221
Micrurus_corallinus,131.344,39.4033,4.4654
Micrurus_fulvius,249.813,74.9439,5.8864
Miichthys_miiuy,4345.45,869.09,8.98439
Millardia_meltada,68.9461,20.6838,1.2571
Millerichthys_robustus,0.896207,0.179241,0.580116
Milnesium_tardigradum,5.37469e-5,3.76228e-6,0.0359441
Milvus_migrans,864.169,241.967,3.9236
Milvus_milvus,1159.45,324.646,4.4654
Mimachlamys_asperrima,81.0686,7.29618,3.98677
Mimachlamys_varia,31.0446,2.79402,2.96701
Mimus_gilvus,53.3823,14.947,0.99797
Mimus_polyglottos,47.6114,13.3312,2.0143
Miniopterus_natalensis,12.5441,3.76322,1.9181
Miniopterus_schreibersii,13.2117,3.96352,1.77
Minytrema_melanops,1282.3,256.46,8.0792
Mionectes_macconnelli,13.4034,3.75295,1.3961
Mionectes_oleagineus,10.0451,2.81262,1.491
Mionectes_olivaceus,15.0129,4.20362,0.73297
Mionectes_striaticollis,14.8185,4.14918,0.75232
Miopithecus_talapoin,1290.53,387.16,8.277
Mirogrex_terraesanctae,166.829,33.3657,4.52009
Mirounga_angustirostris,799976.0,239993.0,58.5022
Mirounga_leonina,422149.0,126645.0,57.018
Misgurnus_anguillicaudatus,135.284,27.0568,4.12182
Misgurnus_fossilis,129.753,25.9506,4.82898
Mitsukurina_owstoni,1.9471e6,389421.0,61.3385
Mixornis_gularis,13.4474,3.76527,0.81072
Mixornis_kelleyi,19.3065,5.40581,0.66604
Mnemiopsis_leidyi,52.088,0.156264,0.909314
Moapa_coriacea,10.0826,2.01651,2.0938
Mobula_birostris,2.99518e6,599036.0,93.3546
Mobula_japanica,268156.0,53631.2,34.4751
Modiolus_barbatus,22.3869,2.01482,2.32651
Modiolus_modiolus,949.236,85.4312,7.42808
Moenkhausia_dichroura,60.6757,12.1351,3.70603
Moenkhausia_pittieri,3.77054,0.754109,1.40484
Mohoua_novaeseelandiae,13.0716,3.66006,1.3024
Moina_macrocopa,0.000243935,4.1469e-5,0.030307
Moina_micrura,2.11075e-5,3.58827e-6,0.018332
Moina_weismanni,0.000151968,2.58346e-5,0.036352
Mola_mola,2.21864e6,443728.0,33.2481
Molgula_complanata,1.56457,0.093874,0.97989
Moloch_horridus,74.9076,22.4723,3.2332
Molossus_molossus,13.4896,4.04688,0.61736
Molothrus_aeneus,55.855,15.6394,2.1559
Molothrus_ater,37.5939,10.5263,1.9588
Molothrus_bonariensis,45.7419,12.8077,2.0133
Molothrus_rufoaxillaris,51.2475,14.3493,1.3159
Molva_dypterygia,15347.1,3069.42,22.1805
Molva_molva,51798.4,10359.7,33.2544
Momotus_aequatorialis,103.533,28.9892,2.956
Momotus_momota,101.932,28.5409,2.8027
Monachus_monachus,283651.0,85095.4,36.407
Monasa_morphoeus,91.2871,25.5604,2.6042
Monasa_nigrifrons,83.2973,23.3232,2.8153
Moniliformis_dubius,2.23431,0.156402,0.77781
Monocentris_reedi,20.512,4.1024,2.59954
Monochirus_hispidus,133.918,26.7835,3.88921
Monocorophium_insidiosum,0.00295493,0.000502338,0.128437
Monodelphis_brevicaudata,94.9961,28.4988,1.947
Monodelphis_domestica,103.749,31.1247,4.3524
Monodon_monoceros,895025.0,268508.0,52.0363
Monophyllus_redmani,8.87988,2.66396,0.84568
Monopterus_albus,932.238,186.448,5.2853
Monotaxis_grandoculis,3875.61,775.122,10.9448
Monticola_gularis,36.9446,10.3445,1.2647
Moolgarda_seheli,2197.05,439.41,9.3856
Mops_condylurus,39.5354,11.8606,1.2985
Mora_moro,5927.97,1185.59,11.1603
Mordacia_mordax,150.13,18.7662,4.0418
Morelia_spilota,16463.5,4939.05,17.3851
Mormoops_blainvillei,11.1591,3.34774,1.5419
Mormoops_megalophylla,18.9626,5.68877,1.28
Mormyrops_anguilloides,17955.7,3591.14,19.7224
Mormyrus_kannume,4784.72,956.945,13.5476
Mormyrus_longirostris,3923.36,784.672,11.5834
Mormyrus_rume,4790.43,958.086,14.1451
Morone_americana,9509.34,1901.87,13.4345
Morone_chrysops,1407.0,281.4,6.38803
Morone_mississippiensis,1401.04,280.209,9.14004
Morone_saxatilis,96585.5,19317.1,12.0665
Moroteuthopsis_ingens,2.55319e7,5.3617e6,84.8113
Morphnus_guianensis,1790.74,501.408,4.5329
Morus_bassanus,3826.7,1071.47,6.041
Morus_capensis,2696.84,755.115,5.2108
Morus_serrator,3534.91,989.775,5.2739
Morwong_fuscus,3802.28,760.455,12.2826
Moschiola_meminna,3846.82,1154.04,6.5786
Moschus_berezovskii,13002.1,3900.64,16.1306
Motacilla_aguimp,25.6629,7.18561,1.5699
Motacilla_alba,27.3657,7.66239,1.7822
Motacilla_citreola,18.1123,5.07143,1.3939
Motacilla_clara,24.9418,6.98372,1.6529
Motacilla_flava,18.0416,5.05164,1.3027
Moxostoma_anisurum,2956.1,591.22,11.6882
Moxostoma_carinatum,3697.72,739.545,3.3325
Moxostoma_cervinum,45.4453,9.08906,2.55609
Moxostoma_congestum,2059.26,411.852,10.8118
Moxostoma_duquesnii,1388.29,277.658,8.62669
Moxostoma_erythrurum,5334.06,1066.81,9.35748
Moxostoma_hubbsi,3417.96,683.592,11.368
Moxostoma_macrolepidotum,4108.61,821.722,10.0746
Moxostoma_poecilurum,1315.11,263.022,4.09812
Moxostoma_valenciennesi,3868.69,773.738,12.8443
Mugil_bananensis,786.827,157.365,4.9292
Mugil_cephalus,10987.8,2197.56,14.0149
Mugil_curema,11603.9,2320.78,13.566
Mugil_incilis,456.593,91.3186,5.704
Mugil_liza,3084.91,616.982,11.6118
Mulloidichthys_flavolineatus,1196.93,239.386,7.7639
Mulloidichthys_vanicolensis,895.321,179.064,7.0352
Mullus_barbatus,688.44,137.688,3.5776
Mullus_ponticus,119.582,23.9164,3.272
Mullus_surmuletus,826.586,165.317,5.4297
Muntiacus_muntjak,21943.9,6583.18,20.6263
Muntiacus_reevesi,12606.8,3782.04,16.0751
Muraena_augusti,1667.05,333.41,8.705
Muraena_helena,7207.45,1441.49,13.5242
Muraenesox_bagio,9068.43,1813.69,17.3351
Muraenesox_cinereus,67121.4,13424.3,33.0907
Muraenolepis_marmorata,755.649,151.13,8.54749
Mus_macedonicus,14.9851,4.49553,1.1874
Mus_minutoides,6.97566,2.0927,0.76239
Mus_musculoides,5.81571,1.74471,0.84407
Mus_musculus,46.4635,13.939,1.7345
Mus_spretus,21.5195,6.45585,0.81734
Muscardinus_avellanarius,27.3894,8.21682,1.2109
Muscicapa_dauurica,10.3839,2.90749,0.6156
Muscicapa_striata,18.5445,5.19247,0.81069
Musculus_discors,0.387924,0.0349132,0.69014
Mustela_erminea,208.913,62.6739,2.2259
Mustela_eversmanii,1331.49,399.448,3.0372
Mustela_frenata,284.887,85.4662,2.3759
Mustela_lutreola,712.199,213.66,5.4011
Mustela_nigripes,807.901,242.37,6.4422
Mustela_nivalis,178.692,53.6075,4.4301
Mustela_putorius,722.819,216.846,7.6468
Mustelus_antarcticus,24473.7,4894.73,18.9097
Mustelus_asterias,13521.4,2704.27,13.1755
Mustelus_californicus,8778.24,1755.65,13.2148
Mustelus_canis,13442.7,2688.55,13.7484
Mustelus_griseus,4259.06,851.813,6.7469
Mustelus_henlei,4171.81,834.362,10.5651
Mustelus_lenticulatus,31526.8,6305.36,18.5193
Mustelus_manazo,9608.58,1921.72,13.9679
Mustelus_mustelus,28001.3,5600.27,19.1165
Mustelus_punctulatus,51624.4,10324.9,21.4439
Mustelus_schmitti,3082.83,616.565,12.4287
Mustelus_walkeri,6175.62,1235.12,12.8606
Muusoctopus_rigbyae,119106.0,25012.2,11.193
Mya_arenaria,174.273,15.6846,5.54252
Myadestes_obscurus,53.0437,14.8522,2.0243
Myadestes_palmeri,43.6535,12.223,2.0518
Myadestes_ralloides,29.9219,8.37812,0.96906
Mycteria_americana,2174.3,608.804,5.4095
Mycteria_cinerea,2296.95,643.147,5.2778
Mycteria_leucocephala,2477.82,693.788,4.5015
Mycteroperca_bonaci,45320.5,9064.11,18.7138
Mycteroperca_fusca,5950.99,1190.2,12.7799
Mycteroperca_interstitialis,4995.51,999.102,11.4451
Mycteroperca_microlepis,4255.04,851.008,12.3236
Mycteroperca_olfax,11496.1,2299.21,14.7165
Mycteroperca_phenax,11526.9,2305.38,15.9755
Mycteroperca_rosacea,11731.9,2346.37,15.0416
Mycteroperca_rubra,34997.3,6999.46,23.1544
Mycteroperca_venenosa,13754.3,2750.86,16.0561
Myctophum_affine,4.51663,0.903327,1.44061
Myctophum_asperum,3.11071,0.622142,0.90198
Myctophum_nitidulum,194.5,38.9,5.13602
Myctophum_punctatum,13.3967,2.67934,2.21687
Myiarchus_cinerascens,28.3885,7.94877,1.3869
Myiarchus_crinitus,34.589,9.68492,0.99672
Myiobius_atricaudus,10.0793,2.82222,1.2594
Myiobius_villosus,13.5397,3.79112,0.66253
Myioborus_melanocephalus,11.2323,3.14504,0.74312
Myioborus_miniatus,9.64712,2.70119,1.1149
Myioborus_pictus,9.73428,2.7256,1.2847
Myiodynastes_maculatus,45.113,12.6316,0.94361
Myiopsitta_monachus,81.8253,22.9111,1.8691
Myiotheretes_fuscorufus,31.1964,8.73498,0.99633
Myiothlypis_bivittata,14.3427,4.01597,0.69548
Myiothlypis_chrysogaster,11.0739,3.1007,0.69503
Myiothlypis_coronata,16.297,4.56316,0.68639
Myiothlypis_fulvicauda,14.8547,4.1593,0.64254
Myiothlypis_luteoviridis,13.7476,3.84933,0.79053
Myiothlypis_signata,12.7848,3.57975,0.84898
Myiozetetes_similis,28.5769,8.00153,1.6919
Myliobatis_aquila,96241.2,19248.2,35.8365
Myliobatis_californica,62158.9,12431.8,24.1587
Mylocheilus_caurinus,645.013,129.003,6.74706
Mylochromis_anaphyrmus,119.549,23.9097,3.9919
Mylopharyngodon_piceus,86756.2,17351.2,27.4159
Myloplus_rhomboidalis,4682.58,936.515,11.3743
Myocastor_coypus,8946.38,2683.91,14.3167
Myodes_californicus,35.7748,10.7324,0.85426
Myodes_gapperi,20.8327,6.2498,0.8621
Myodes_glareolus,35.8483,10.7545,1.1671
Myodes_rufocanus,37.2427,11.1728,1.116
Myodes_rutilus,27.7677,8.3303,1.895
Myoprocta_acouchy,776.212,232.864,1.9852
Myopus_schisticolor,25.3126,7.59379,1.1803
Myosorex_varius,17.4677,5.24032,0.71875
Myotis_austroriparius,7.51826,2.25548,1.1717
Myotis_bechsteinii,12.149,3.64469,1.047
Myotis_blythii,28.8959,8.66878,0.86353
Myotis_capaccinii,9.96449,2.98935,0.61713
Myotis_chiloensis,6.84888,2.05466,0.96957
Myotis_daubentonii,13.9819,4.19457,1.2277
Myotis_emarginatus,8.34687,2.50406,0.58204
Myotis_grisescens,15.3826,4.61477,1.6565
Myotis_lucifugus,12.0211,3.60634,0.78062
Myotis_macrodactylus,9.35726,2.80718,0.90596
Myotis_myotis,28.4708,8.54123,1.8231
Myotis_nattereri,9.46483,2.83945,0.99828
Myotis_nigricans,3.98623,1.19587,0.82275
Myotis_septentrionalis,6.3723,1.91169,0.65561
Myotis_thysanodes,6.11113,1.83334,0.59859
Myotis_tricolor,13.9958,4.19875,1.6956
Myotis_velifer,11.7638,3.52914,0.8512
Myotis_vivesi,25.0136,7.50408,0.89523
Myotis_yumanensis,6.7792,2.03376,0.67781
Myotomys_sloggetti,110.333,33.0999,1.4626
Myotomys_unisulcatus,135.641,40.6923,2.366
Myoxocephalus_joak,4709.43,941.887,4.15538
Myoxocephalus_octodecemspinosus,1116.14,223.228,6.46253
Myoxocephalus_polyacanthocephalus,5893.35,1178.67,7.48492
Myoxocephalus_scorpius,3487.28,697.456,6.49641
Myoxocephalus_thompsonii,130.716,26.1432,4.23975
Myripristis_amaena,529.224,105.845,5.5493
Myripristis_jacobus,232.273,46.4547,4.0288
Myripristis_murdjan,4985.14,997.028,10.3989
Myrmeciza_longipes,23.7652,6.65424,0.81395
Myrmecobius_fasciatus,499.915,149.975,7.0697
Myrmecocichla_formicivora,46.8202,13.1097,2.0637
Myrmecophaga_tridactyla,27098.0,8129.41,25.1685
Myrmelastes_leucostigma,24.1016,6.74845,1.2205
Myrmoborus_leucophrys,20.9508,5.86622,0.77542
Myrmoborus_lophotes,29.1009,8.14824,1.2904
Myrmoborus_myotherinus,19.2379,5.38663,0.76828
Myrmotherula_axillaris,7.42307,2.07846,0.55981
Myrmotherula_longipennis,9.09636,2.54698,0.5957
Myrmotherula_menetriesii,9.35615,2.61972,0.62759
Myrmotherula_schisticolor,9.26653,2.59463,0.64585
Mysis_mixta,0.0593155,0.0100836,0.241743
Mystacina_tuberculata,14.8863,4.4659,1.589
Mystromys_albicaudatus,108.151,32.4454,1.1931
Mystus_cavasius,537.17,107.434,1.87844
Mystus_gulio,1098.81,219.761,7.86751
Mytilaster_minimus,0.500728,0.0450655,0.790563
Mytilopsis_sallei,0.336729,0.0303056,0.686311
Mytilus_californianus,105.77,9.51929,4.39688
Mytilus_edulis,123.707,11.1336,4.84516
Mytilus_galloprovincialis,43.3775,3.90397,3.35874
Mytilus_trossulus,38.3934,3.45541,2.86407
Myuchelys_bellii,3324.84,997.451,11.5367
Myxine_glutinosa,209.594,35.6309,4.53
Myxus_elongatus,646.948,129.39,6.1269
Myzostoma_cirriferum,0.00180789,0.000289262,0.098455
Myzus_persicae,0.000885019,0.000150453,0.0486938
Nacella_concinna,24.9226,3.7384,2.79971
Naja_kaouthia,1715.37,514.611,8.066
Nandinia_binotata,2606.7,782.01,11.7762
Nandus_nandus,105.068,21.0136,4.57972
Nanger_soemmerringii,40080.6,12024.2,8.7899
Nannatherina_balstoni,5.51883,1.10377,1.61419
Nannoperca_australis,6.69351,1.3387,1.64394
Nannoperca_vittata,5.42098,1.0842,1.58524
Nannospalax_ehrenbergi,160.136,48.0407,1.4156
Nannospalax_leucodon,300.354,90.1062,2.3221
Nanorana_parkeri,14.6983,4.11552,2.1838
Nanorana_taihangnica,76.3034,21.3649,3.1879
Napaeozapus_insignis,25.1685,7.55055,0.94768
Narcine_brasiliensis,1160.94,232.189,7.8723
Nasalis_larvatus,12599.1,3779.74,16.1684
Naso_brevirostris,4534.27,906.854,13.8133
Naso_hexacanthus,11919.0,2383.79,16.9606
Naso_lituratus,2177.13,435.425,10.0581
Naso_tuberosus,5715.21,1143.04,15.7218
Naso_unicornis,10438.0,2087.6,19.1286
Naso_vlamingii,6022.53,1204.51,16.9111
Nasua_narica,3837.54,1151.26,4.1226
Nasua_nasua,4691.87,1407.56,3.8741
Natalus_mexicanus,6.65073,1.99522,0.60504
Natalus_tumidirostris,6.25882,1.87764,0.7909
Natator_depressus,90217.9,27065.4,36.1956
Natrix_maura,366.544,109.963,6.4333
Natrix_natrix,846.726,254.018,6.705
Naucrates_ductor,3653.73,730.746,6.36448
Nautilus_pompilius,690.368,144.977,7.65112
Neanthes_arenaceodentata,0.0756195,0.0120991,0.34125
Necrosyrtes_monachus,2557.78,716.179,4.7851
Nectarinia_kilimensis,14.5149,4.06417,0.82645
Nectarinia_tacazze,13.9791,3.91415,0.80299
Nectomys_squamipes,206.552,61.9657,3.3515
Necturus_maculosus,1026.43,287.4,7.44682
Negaprion_brevirostris,377349.0,75469.8,36.7092
Nelusetta_ayraud,5198.29,1039.66,8.3368
Nemacheilus_spiniferus,2.67274,0.534547,1.29049
Nemadactylus_douglasii,4014.59,802.918,12.9483
Nemadactylus_macropterus,10312.4,2062.49,13.9263
Nematabramis_everetti,27.3443,5.46886,2.40432
Nematalosa_vlaminghi,514.493,102.899,6.57081
Nematoflustra_flagellata,178.211,12.4748,5.62418
Nemipterus_bathybius,363.509,72.7018,5.43247
Nemipterus_bipunctatus,309.644,61.9289,6.64821
Nemipterus_furcosus,230.259,46.0518,2.03429
Nemipterus_hexodon,158.265,31.653,4.17534
Nemipterus_japonicus,613.188,122.638,6.74219
Nemipterus_marginatus,127.653,25.5307,4.94736
Nemipterus_mesoprion,46.2396,9.24792,3.08969
Nemipterus_nematophorus,98.2154,19.6431,3.94998
Nemipterus_peronii,407.074,81.4149,7.32945
Nemipterus_randalli,224.47,44.8939,5.56474
Nemipterus_virgatus,532.368,106.474,2.36401
Nemipterus_zysron,434.23,86.846,7.40216
Neobola_stellae,0.285176,0.0570352,0.565532
Neoceratodus_forsteri,43033.5,8606.7,21.25
Neochelon_falcipinnis,628.306,125.661,7.0271
Neochmia_temporalis,11.1712,3.12792,0.61917
Neodraco_skottsbergi,12.4671,2.49342,1.56452
Neofelis_nebulosa,18244.9,5473.46,8.3051
Neofiber_alleni,261.891,78.5672,2.2842
Neogale_vison,609.465,182.84,2.833
Neogobius_caspius,87.3462,17.4692,3.5202
Neogobius_fluvialitis,90.8959,18.1792,3.3576
Neogobius_melanostomus,183.435,36.687,4.3256
Neohelice_granulata,32.7486,5.56726,2.969
Neolepton_cobbi,0.0172654,0.00155388,0.25029
Neolissochilus_hexagonolepis,17416.4,3483.27,22.1426
Neomonachus_schauinslandi,212734.0,63820.2,33.9543
Neomys_anomalus,14.7987,4.43961,0.93454
Neomys_fodiens,16.7992,5.03975,1.5475
Neomysis_integer,0.0629609,0.0107033,0.273736
Neoniphon_sammara,518.142,103.628,5.4685
Neophema_chrysogaster,47.1061,13.1897,1.7952
Neophema_petrophila,53.3332,14.9333,1.1275
Neophema_pulchella,40.4308,11.3206,1.0834
Neophilydor_erythrocercum,25.2971,7.08319,1.0085
Neophoca_cinerea,101397.0,30419.0,26.5964
Neophocaena_phocaenoides,74355.1,22306.5,22.7749
Neophron_percnopterus,1972.79,552.38,4.5733
Neopsephotus_bourkii,40.4962,11.3389,1.0371
Neosalanx_pseudotaihuensis,0.494776,0.0989553,0.67919
Neosalanx_taihuensis,3.02345,0.60469,0.71596
Neoscorpis_lithophilus,2157.96,431.591,11.7273
Neosericornis_citreogularis,16.0164,4.48459,0.88158
Neotamias_alpinus,45.3967,13.619,1.04203
Neotamias_merriami,75.0497,22.5149,1.3958
Neotamias_minimus,49.642,14.8926,0.98811
Neotamias_palmeri,67.5693,20.2708,1.6779
Neotamias_panamintinus,99.0195,29.7059,1.3942
Neotamias_quadrivittatus,68.9451,20.6835,1.427
